Tahun,Kabupaten,Desa,Anggaran,Penyaluran
2021,Karawang,Margakaya,1062730000,1062730000
2018,Karawang,Tanjung,1062688300,1062688300
2021,Tasikmalaya,Jayamukti,1062670000,1062670000
2021,Subang,Cipeundeuy,1062617000,1062617000
2019,Tasikmalaya,Tawang,1062599000,1062599000
2021,Majalengka,Nanggerang,1062595000,1062595000
2021,Karawang,Langensari,1062547000,1062547000
2020,Ciamis,Kaso,1062542000,1062542000
2020,Bandung,Sindangpanon,1062534000,1062534000
2020,Bandung,Mekarmaju,1062521000,1062521000
2020,Ciamis,Padaringan,1062496000,1062496000
2021,Sukabumi,Banyumurni,1062477000,1062477000
2020,Bandung,Biru,1062468000,1062468000
2018,Indramayu,Tenajar Kidul,1062462000,1062462000
2019,Ciamis,Ratawangi,1062387000,1062387000
2020,Bogor,Jabonmekar,824334000,824334000
2020,Bandung,Sukamenak,1062320000,1062320000
2018,Bandung,Banjarsari,1062287000,1062287000
2019,Ciamis,Jalatrang,1062274000,1062274000
2019,Bandung,Pananjung,1062272000,1062272000
2021,Bandung,Cibiru Hilir,1062269000,1062269000
2020,Bandung,Sukanagara,1062268000,1062268000
2018,Bogor,Bunar,1062245483,1062245483
2019,Subang,Cilamaya Girang,1062216000,1062216000
2020,Bogor,Cicadas,1062158000,1062158000
2018,Cianjur,Sukakerta,1062144000,637286400
2019,Cirebon,Orimalang,1062076000,1062076000
2018,Bogor,Jabonmekar,725071035,725071035
2020,Cirebon,Bojongnegara,1062003000,1062003000
2018,Bandung Barat,Wangunharja,1061992700,1061992700
2019,Bandung,Sukamaju,1061909000,1061909000
2019,Majalengka,Jerukleueut,1061880000,1061880000
2018,Majalengka,Girimukti,1061856705,1061856705
2018,Cianjur,Cibanggala,1061847000,1061847000
2020,Bekasi,Jatiwangi,1061813000,1061813000
2019,Majalengka,Kodasari,1061790000,1061790000
2019,Bandung,Bumiwangi,1061776000,1274131200
2018,Bogor,Ciderum,1061757509,1061757508
2019,Garut,Cipicung,1061700000,1061700000
2021,Cianjur,Mayak,1061654000,1061654000
2020,Bogor,Bojong Murni,1061618000,1061618000
2021,Sukabumi,Cibadak,1061588000,1061588000
2019,Cianjur,Galudra,1061400000,1061400000
2018,Bandung,Langensari,1061395000,1061395000
2018,Bekasi,Sukawijaya,1061370000,1061370000
2020,Indramayu,Lelea,1061360000,1061360000
2020,Cirebon,Cikeusal,1061323000,1061323000
2019,Garut,Karangmulya,1061300000,1061300000
2020,Cirebon,Kaliwulu,1061285000,1061285000
2020,Kuningan,Sagaranten,1061230000,1061230000
2020,Tasikmalaya,Cijulang,1061184000,1061184000
2019,Ciamis,Sandingtaman,1061136000,1061136000
2019,Cianjur,Cikidangbayabang,1061100000,1061100000
2020,Sukabumi,Darmareja,1061084000,1061084000
2020,Karawang,Wanakerta,1061059000,1061059000
2021,Majalengka,Cikeusal,1061055000,1061055000
2020,Bandung,Wargaluyu,1060967000,1060967000
2020,Majalengka,Bongas Kulon,1060920000,1060920000
2021,Cirebon,Dukuhwidara,1060915000,1060915000
2021,Cianjur,Mekarmulya,1060913000,1060913000
2021,Pangandaran,Banjarharja,1060901000,1060901000
2021,Bogor,Jambuluwuk,1116137000,1116137000
2018,Majalengka,Jatiserang,1060861420,1060861420
2020,Majalengka,Cipaku,1060832000,1060832000
2018,Garut,Sukawangi,1060791000,1060791000
2018,Indramayu,Kertajaya,1060765000,1060765000
2020,Indramayu,Bogor,1060701000,1060701000
2020,Sukabumi,Cisaat,1060691000,1060691000
2021,Tasikmalaya,Sukakarsa,1060654000,1060654000
2018,Bandung Barat,Cikidang,1060565600,1060565600
2020,Indramayu,Lohbener,1060541000,1060541000
2020,Majalengka,Panongan,1060500000,1060500000
2018,Karawang,Sarijaya,1060486500,1060486500
2020,Bogor,Jambuluwuk,1102695000,1102695000
2020,Cirebon,Warujaya,1060415000,1060415000
2020,Karawang,Lemahkarya,1060320000,1060320000
2020,Bogor,Cogreg,1060316000,1060316000
2021,Bandung,Malasari,1060281000,792768600
2018,Tasikmalaya,Kutawaringin,1060270000,1060270000
2018,Indramayu,Cantigi Kulon,1060260000,1060260000
2018,Purwakarta,Citekokaler,1060254671,1060254671
2021,Cirebon,Serang Kulon,1060231000,1060231000
2020,Tasikmalaya,Margahayu,1060215000,1060215000
2020,Subang,Gardusayang,1060180000,1060180000
2020,Karawang,Cicinde Selatan,1060136000,1060136000
2019,Kuningan,Muncangela,1060107000,1060107000
2020,Ciamis,Imbanagara Raya,1060102000,1060102000
2019,Bogor,Jambuluwuk,1059510513,1059510513
2020,Majalengka,Padahanten,1060089000,1060089000
2021,Indramayu,Karangmulya,1060085000,1060085000
2020,Sukabumi,Cibenda,1060083000,1060083000
2021,Cirebon,Walahar,1060054000,1060054000
2019,Bekasi,Cibatu,1060000000,1060000000
2019,Bekasi,Waluya,1060000000,1060000000
2020,Bogor,Kalong II,1059958000,1059955803
2019,Bogor,Dayeuh,1059935992,1059935992
2020,Bandung,Gandasari,1059909000,1059909000
2018,Garut,Pasirlangu,1059852000,1059852000
2019,Garut,Neglasari,1059800000,1059800000
2020,Pangandaran,Ciparakan,1059748000,1059748000
2018,Sukabumi,Buanajaya,1059711000,1059711000
2018,Tasikmalaya,Mulyasari,1059706000,1059706000
2020,Indramayu,Sliyeg,1059675000,1059675000
2021,Sukabumi,Neglasari,1059622000,1059622000
2020,Majalengka,Cipinang,1059613000,1059613000
2019,Garut,Mandalasari,1059600000,1059600000
2019,Cirebon,Cangkuang,1059558000,1059558000
2018,Indramayu,Legok,1059550000,1059550000
2020,Indramayu,Karangkerta,1059541000,1059541000
2018,Bogor,Jambuluwuk,928574273,928574273
2020,Tasikmalaya,Cintajaya,1059501000,1059501000
2018,Tasikmalaya,Cintabodas,1059469500,1059469500
2018,Garut,Barusuda,1059456000,1059456000
2019,Cianjur,Mekarjaya,1059400000,1059400000
2018,Bogor,Gunung Mulya,1059333619,1059333618
2020,Tasikmalaya,Puspahiang,1059287000,1059287000
2021,Subang,Rancabango,1059258000,1059258000
2020,Ciamis,Sukajadi,1059209000,1059209000
2021,Indramayu,Lajer,1059199000,1059199000
2020,Bandung,Sangiang,1059160000,1059160000
2019,Cirebon,Ciledug Wetan,1059096000,1059096000
2021,Sukabumi,Kadununggal,1059067000,1059067000
2021,Tasikmalaya,Pedangkamulyan,1059067000,1059067000
2021,Cirebon,Serang Wetan,1059059000,1059059000
2020,Cirebon,Grogol,1058955000,1058955000
2019,Ciamis,Situmandala,1058953000,1058953000
2019,Cirebon,Cigobang,1058946000,1058946000
2021,Purwakarta,Cijaya,1058907000,1058907000
2020,Cirebon,Sutawinangun,1058906000,1058906000
2020,Cirebon,Japura Bakti,1419181000,1419181000
2020,Bandung,Margamulya,1058756000,1058756000
2020,Tasikmalaya,Tawangbanteng,1058700000,1058700000
2021,Karawang,Citarik,1058678000,1058678000
2019,Cirebon,Kempek,1058579000,1058579000
2021,Cirebon,Japura Bakti,1367810000,1367810000
2019,Cirebon,Japura Bakti,1353267000,1353267000
2020,Sukabumi,Bojongkerta,1058525000,1058525000
2019,Garut,Lewobaru,1058500000,1058500000
2019,Majalengka,Jatitengah,1058485000,1058485000
2018,Bekasi,Sumberurip,1058480000,1058480000
2021,Bogor,Gunung Putri,1058451000,1058451000
2020,Sumedang,Cigendel,1058450000,1058450000
2021,Bandung,Lampegan,1058417000,1058417000
2018,Cianjur,Cilongsong,1058396000,1058396000
2021,Karawang,Klari,1058368000,1058368000
2019,Tasikmalaya,Geresik,1058318000,1058318000
2021,Cirebon,Jamblang,1058315000,1058315000
2019,Cirebon,Kedungdawa,1058300000,1058300000
2019,Garut,Pamalayan,1058300000,1058300000
2020,Ciamis,Gardujaya,1058299000,1058299000
2021,Bandung,Tanjungsari,1058284000,1058284000
2020,Karawang,Tanjungjaya,1058220000,1058220000
2020,Cianjur,Sindangsari,1058209000,1058209000
2021,Cirebon,Wanasaba Kidul,1058194000,1058194000
2019,Bandung,Bandasari,1058178000,1058178000
2019,Ciamis,Darmacaang,1058168000,1058168000
2020,Cirebon,Windujaya,1058112000,1058112000
2019,Cianjur,Bojong,1058100000,1058100000
2021,Bogor,Cilebut Timur,1058082000,1058082000
2018,Bekasi,Karangsetia,1058030000,1058030000
2020,Cianjur,Hegarmanah,1058009000,1058009000
2020,Cirebon,Ciperna,1057968000,1057968000
2019,Bogor,Cidokom,1057849317,1480989044
2020,Bandung,Neglasari,1057802000,1057802000
2020,Ciamis,Pamokolan,1057783000,1057783000
2019,Tasikmalaya,Rajamandala,1057708000,1057708000
2021,Garut,Dangiang,1057701000,1057701000
2021,Cianjur,Bojongpicung,1057674000,1057674000
2021,Karawang,Sarimulya,1057648000,1057648000
2018,Indramayu,Tanjakan,1057644000,1057644000
2021,Bogor,Cileungsi,1057612000,1057612000
2020,Karawang,Karyamakmur,1057609000,1057609000
2021,Majalengka,Kertawinangun,1057594000,1057594000
2018,Karawang,Cilamaya,1057546500,1057546500
2020,Cirebon,Hulubanteng Lor,1057497000,1057497000
2018,Cirebon,Japura Bakti,1055200000,1055200000
2018,Indramayu,Cangkring,1057407000,1057407000
2018,Tasikmalaya,Lengkongjaya,1057317500,1057317500
2020,Indramayu,Linggajati,1057278000,1057278000
2018,Karawang,Pamekaran,1057273100,1057273100
2018,Tasikmalaya,Kaputihan,1057171800,1057171800
2019,Bandung,Padasuka,1057099000,1268518800
2020,Sukabumi,Tanjungsari,1057051000,1057051000
2018,Indramayu,Cempeh,1057023000,1057023000
2020,Pangandaran,Kertamukti,1057022000,1057022000
2019,Bandung,Mandalawangi,1056948000,1268337600
2021,Cianjur,Mekarwangi,1056915000,1056915000
2020,Karawang,Karangsinom,1056821000,1056821000
2020,Cirebon,Cilengkrang Girang,1056774000,1056774000
2018,Tasikmalaya,Sindangasih,1056772300,1056772300
2019,Sukabumi,Bantargadung,1056765000,1056765000
2021,Sukabumi,Sundawenang,1056764000,1056764000
2021,Purwakarta,Cipancur,1056749000,1056749000
2018,Bogor,Cibentang,1056684183,1056684183
2020,Cirebon,Gebang Ilir,1056568000,1056568000
2019,Indramayu,Widasari,1056542000,1056542000
2020,Cirebon,Pabuaran Lor,1056526000,1056526000
2020,Cirebon,Panggangsari,1056497000,1056497000
2020,Cianjur,Jati,1056435000,1056435000
2021,Subang,Jatupang,826588000,826588000
2019,Karawang,Duren,1056390000,1056390000
2020,Karawang,Lemahduhur,1056387000,1056387000
2021,Cianjur,Tegallega,1056297000,1056297000
2021,Ciamis,Sukaraja,1056282000,1056282000
2019,Subang,Tanjungtiga,1056273000,1056273000
2020,Karawang,Kalijaya,1056261000,1056261000
2021,Cirebon,Kanci Kulon,1056203000,1056203000
2020,Cirebon,Kanci Kulon,1056203000,1056203000
2019,Cianjur,Ciguha,1056200000,1056200000
2019,Garut,Caringin,1056200000,1056200000
2020,Bekasi,Karangbaru,1056177000,1056177000
2020,Purwakarta,Cipeundeuy,1056172000,1056172000
2020,Ciamis,Cieurih,1056099000,1056099000
2020,Cirebon,Mandala,1056074000,1056074000
2020,Indramayu,Cidempet,1056066000,1056066000
2021,Bogor,Sukamaju,1056051000,1056051000
2020,Ciamis,Werasari,1056044000,1056044000
2021,Tasikmalaya,Pamoyanan,1055979000,1055979000
2021,Bogor,Rawakalong,1055899000,1055899000
2020,Tasikmalaya,Mangkonjaya,1055877000,1055877000
2019,Tasikmalaya,Cilolohan,1055871000,1055871000
2020,Tasikmalaya,Salawu,1055805000,1055805000
2018,Bekasi,Karanganyar,1055780000,1055780000
2021,Sukabumi,Mekarnangka,1055772000,1055772000
2020,Subang,Jatupang,821921000,821921000
2021,Karawang,Purwajaya,1055710000,1055710000
2019,Subang,Jatupang,810814000,810814000
2019,Garut,Mekarwangi,1055700000,1055700000
2021,Sukabumi,Darmareja,1055655000,1055655000
2019,Majalengka,Argalingga,1055578000,1055578000
2020,Tasikmalaya,Pasirmukti,1055577000,1055577000
2018,Indramayu,Segeran Kidul,1055557000,1055557000
2020,Bogor,Bojong,1055547000,1055547000
2021,Kuningan,Gunungaci,1055501000,1055501000
2021,Ciamis,Kiarapayung,1055500000,1055500000
2021,Cianjur,Cikaroya,1055483000,1055483000
2020,Cirebon,Waled Asem,1055467000,1055467000
2021,Indramayu,Tambi,1055440000,1055440000
2021,Purwakarta,Sindanglaya,1055410000,1055410000
2019,Cianjur,Sukanagara,1055400000,1055400000
2020,Cirebon,Balad,1055385000,1055385000
2021,Kuningan,Bendungan,1055382000,1055382000
2018,Tasikmalaya,Purwarahayu,1055377700,1055377700
2018,Cianjur,Munjul,1055374000,1055374000
2020,Cianjur,Cimanggu,1055328000,1055328000
2018,Purwakarta,Taringgul Tengah,1055325893,1055325893
2018,Subang,Jatupang,708133000,708133000
2021,Karawang,Mekarmaya,1055239000,1055239000
2020,Garut,Jayabaya,1226633000,1226633000
2020,Bandung,Padasuka,1055142000,1055142000
2021,Cirebon,Kalibuntu,1055073000,1055073000
2020,Cirebon,Keraton,1055070000,1055070000
2021,Garut,Jayabaya,1197265000,1197265000
2020,Cirebon,Suranenggala Kidul,1054990000,1054990000
2019,Majalengka,Kertasari,1054968000,1054968000
2021,Cirebon,Tegalkarang,1054962000,1054962000
2019,Cianjur,Haurwangi,1054900000,1054900000
2020,Tasikmalaya,Cibeber,1054761000,1054761000
2019,Kuningan,Pamupukan,1054748000,1054748000
2021,Sukabumi,Buniwangi,1054731000,1054731000
2018,Cirebon,Setupatok,1054705000,1054705000
2020,Cianjur,Sukamaju,1054678000,1054678000
2019,Tasikmalaya,Pageralam,1054677000,1054677000
2021,Indramayu,Mekarsari,1054668000,1054668000
2018,Indramayu,Bugis,1054644000,1054644000
2019,Majalengka,Sukasari Kaler,1054639000,1054639000
2018,Ciamis,Margajaya,1054610000,1054610000
2019,Garut,Jayabaya,1196500000,1196500000
2021,Ciamis,Kaso,1054555000,1054555000
2021,Cianjur,Wargaluyu,1054458000,1054458000
2018,Cianjur,Mekargalih,1054425000,1054425000
2021,Bekasi,Gandasari,1054412000,1053603600
2020,Bandung,Cikuya,1054374000,1054374000
2018,Garut,Jayabaya,975278000,975278000
2020,Sumedang,Jayamekar,923957000,923957000
2019,Bandung,Ciapus,1054327000,1054327000
2020,Tasikmalaya,Leuwidulang,1054318000,1054318000
2020,Tasikmalaya,Tanjungsari,1054316000,1054316000
2019,Cirebon,Sindangjawa,1054254000,1054254000
2019,Sumedang,Jayamekar,909713000,909713000
2021,Indramayu,Kerticala,1054248000,1054248000
2019,Indramayu,Sukagumiwang,1054216000,1054216000
2021,Cianjur,Jayagiri,1054187000,1054187000
2021,Sumedang,Jayamekar,894696000,894696000
2019,Bogor,Cinangneng,1054161999,1054161999
2020,Cianjur,Cibarengkok,1054132000,1054132000
2019,Garut,Malangbong,1054100000,1054100000
2018,Bekasi,Sirnajaya,1054000000,1054000000
2021,Bogor,Cimandala,1053988000,1053988000
2019,Cirebon,Purwawinangun,1053987000,1053987000
2021,Cianjur,Talagasari,1053950000,1053950000
2019,Garut,Sukalaksana,1053900000,1053900000
2018,Sumedang,Jayamekar,761965000,761965000
2020,Bandung,Sadu,1053740000,1053740000
2018,Banjar,Waringinsari,1053717000,1053717000
2020,Cianjur,Cipetir,1053706000,1053706000
2020,Bandung,Tanjungwangi,1053696000,1053696000
2018,Purwakarta,Kutamanah,1053676510,1053676510
2018,Bandung,Cipelah,1053662000,1053662000
2021,Sumedang,Cintajaya,1053643000,1053643000
2019,Indramayu,Cangkingan,1053632000,1053632000
2020,Bekasi,Pasirgombong,1053610000,1053610000
2021,Indramayu,Tanjungsari,1053571000,1053571000
2020,Bogor,Cikeas,1053524000,1053524000
2018,Garut,Sinarjaya,1053523000,1053523000
2019,Ciamis,Medanglayang,1053436000,1053436000
2020,Tasikmalaya,Cisayong,1053408000,1053408000
2019,Garut,Sinarjaya,1053400000,1053400000
2019,Garut,Sukamanah,1053400000,1053400000
2020,Sukabumi,Sindangraja,1053309000,1053309000
2020,Sukabumi,Girijaya,1053293000,1053293000
2020,Tasikmalaya,Sukamukti,1053262000,1053262000
2018,Garut,Cikedokan,1053226000,1053226000
2018,Cianjur,Mekarwangi,1053209000,1053209000
2020,Indramayu,Kerticala,1053203000,1053203000
2019,Indramayu,Panyindangan Wetan,1053109000,1053109000
2021,Sukabumi,Pasirhalang,1053100000,1053100000
2020,Kuningan,Cimulya,1053098000,1053098000
2021,Ciamis,Cintajaya,1053081000,1053081000
2019,Tasikmalaya,Mekarsari,1052937000,1052937000
2020,Cianjur,Mekarsari,1052855000,1052855000
2020,Bogor,Kota Batu,1052779000,1052778402
2019,Garut,Nyalindung,1052700000,1052700000
2019,Garut,Padamulya,1052700000,1052700000
2019,Tasikmalaya,Barumekar,1052657000,1052657000
2018,Indramayu,Bojongslawi,1052648000,1052648000
2019,Cirebon,Tenjomaya,1052645000,1052645000
2021,Cianjur,Hegarmanah,1052630000,1052630000
2020,Cirebon,Leuweunggajah,1052624000,1052624000
2018,Bogor,Jugala Jaya,1079115942,1079115942
2021,Bogor,Nambo,1052598000,1052598000
2018,Cianjur,Kubang,1052517000,1052517000
2018,Pangandaran,Cisarua,1052506000,1052506000
2020,Majalengka,Palasah,1052380000,1052380000
2019,Cirebon,Panongan,1052377000,1052377000
2018,Majalengka,Mekarjaya,1052321459,1052321459
2019,Karawang,Pulojaya,1052315000,1052315000
2020,Kuningan,Gewok,1052309000,1052309000
2018,Karawang,Pasirjengkol,1052291500,631374900
2019,Bandung,Sukamenak,1052278000,1262733600
2021,Ciamis,Sukamulya,1052263000,1052263000
2019,Indramayu,Rajaiyang,1052248000,1052248000
2020,Indramayu,Juntunyuat,1140143000,1140143000
2020,Majalengka,Cibogor,1052211000,1052211000
2021,Bandung,Jatiendah,1052189000,1052189000
2021,Cirebon,Kepongpongan,1052160000,1052160000
2021,Majalengka,Sukawera,1052143000,1052143000
2019,Cirebon,Rawaurip,1052138000,1052138000
2020,Cirebon,Kalianyar,1052126000,1052126000
2021,Ciamis,Mekarmulya,1052123000,1052123000
2018,Indramayu,Kroya,1052088000,1052088000
2020,Tasikmalaya,Lengkongjaya,1052036000,1052036000
2020,Bandung,Tanjungsari,1052001000,1052001000
2019,Cianjur,Kertajaya,1052000000,1052000000
2018,Garut,Mekarmukti,1051883000,1051883000
2020,Karawang,Tirtasari,1051838000,1051838000
2020,Cirebon,Slendra,1051832000,1051832000
2021,Cirebon,Mertapada Wetan,1051811000,1051811000
2020,Cianjur,Parakantugu,1051792000,1051792000
2021,Bogor,Warung Menteng,1051791000,1051791000
2020,Cirebon,Wanayasa,1051756000,1051756000
2021,Bogor,Pengasinan,1051732000,1051732000
2019,Bogor,Jagabita,1051730126,1051730126
2021,Ciamis,Karangpaningal,1051718000,1051718000
2020,Tasikmalaya,Linggasirna,1051699000,1051699000
2020,Cianjur,Rancagoong,1051627000,1051627000
2020,Tasikmalaya,Janggala,1051593000,1051593000
2019,Majalengka,Nanggerang,1051576000,1051576000
2021,Bogor,Pasir Jambu,1051518000,1051518000
2018,Cianjur,Pakuon,1051496000,1051496000
2020,Karawang,Medalsari,1051448000,1051448000
2021,Sukabumi,Limbangan,1051447000,1051447000
2021,Subang,Ciruluk,1051434000,1051434000
2019,Majalengka,Bonang,1051397000,1051397000
2020,Cirebon,Pabedilan Wetan,1051333000,1051333000
2020,Karawang,Telarsari,1051323000,1051323000
2021,Sumedang,Cipamekar,1051271000,1051271000
2020,Subang,Kadawung,1051222000,1051222000
2020,Pangandaran,Kalijati,1051184000,1051184000
2021,Indramayu,Juntunyuat,1125329000,1125329000
2019,Indramayu,Krasak,1051092000,1051092000
2018,Garut,Cibiuk Kidul,1051028000,1051028000
2018,Indramayu,Kertamulya,1050992000,1050992000
2019,Indramayu,Juntunyuat,1078026000,1078026000
2019,Cirebon,Balerante,1050971000,1050971000
2021,Kuningan,Sukamukti,1050961000,1050961000
2018,Indramayu,Juntunyuat,895335000,895335000
2018,Cianjur,Cibaregbeg,1050886000,1050886000
2021,Tasikmalaya,Mangunreja,1050850000,1050850000
2021,Cianjur,Sukamanah,1050841000,1050841000
2021,Cianjur,Simpang,1050816000,869152800
2021,Tasikmalaya,Cintabodas,1050775000,1050775000
2021,Bandung,Bojong,1050773000,1050773000
2020,Indramayu,Tambak,1050758000,1050758000
2020,Tasikmalaya,Sukaraja,1050743000,1050743000
2018,Cianjur,Hamerang,1050742000,1050742000
2019,Bogor,Tugu Utara,1050730818,1050730818
2019,Indramayu,Juntunyuat,0,1078026000
2021,Ciamis,Pamarican,1050681000,1050681000
2021,Tasikmalaya,Manggungsari,1050667000,1050667000
2021,Bogor,Kadumanggu,1156348000,1156348000
2020,Bogor,Kadumanggu,1051117000,1051114141
2019,Bandung,Arjasari,1050661000,1260793200
2020,Bogor,Watesjaya,1050660000,1050656719
2019,Majalengka,Randegan Wetan,1050656000,1050656000
2021,Karawang,Telukjambe,1050618000,1050618000
2019,Bogor,Kadumanggu,1002864859,1002864859
2018,Cianjur,Margaluyu,1050600000,1050600000
2018,Majalengka,Cipulus,1050546587,1050546587
2021,Ciamis,Sidarahayu,1050538000,1050538000
2020,Karawang,Tanjungsari,1050531000,1050531000
2021,Sukabumi,Palasari Girang,1050452000,1050452000
2018,Ciamis,Sindangbarang,1050421000,1050421000
2019,Bogor,Jasinga,1050387117,1050387117
2020,Bekasi,Mekarwangi,1050331000,1050331000
2020,Sukabumi,Babakan Pari,1050294000,1050294000
2018,Majalengka,Padarek,1050248658,1050248658
2021,Majalengka,Sukasari Kidul,1050244000,1050244000
2021,Cirebon,Blender,1050238000,1050238000
2021,Tasikmalaya,Arjasari,1050226000,1050226000
2019,Tasikmalaya,Bojonggambir,1050141000,1050141000
2019,Ciamis,Panaragan,1050073000,1050073000
2018,Purwakarta,Sindanglaya,1050035287,1050035287
2019,Cirebon,Cempaka,1050015000,1050015000
2018,Indramayu,Kalimati,1050006000,1050006000
2019,Bekasi,Sukamahi,1050000000,1050000000
2021,Majalengka,Sumber Kulon,1049945000,1049945000
2019,Indramayu,Juntikebon,1049935000,1049935000
2021,Bandung,Melatiwangi,1049933000,1049933000
2021,Cirebon,Orimalang,1049930000,1049930000
2020,Karawang,Balongsari,1049905000,1049905000
2019,Bogor,Rumpin,1049899163,1049899163
2021,Cianjur,Cisalak,1049863000,1049863000
2020,Cirebon,Ender,1049862000,1049862000
2019,Tasikmalaya,Tanjungsari,1049807000,1049807000
2019,Indramayu,Tambi,1049579000,1049579000
2020,Tasikmalaya,Purwarahayu,1049515000,1049515000
2018,Majalengka,Kondangmekar,1049506127,1049506127
2021,Sukabumi,Cikahuripan,1049499000,1049499000
2020,Cirebon,Sende,1049494000,1049494000
2020,Cirebon,Cikeduk,1049474000,1049474000
2021,Cirebon,Waled Kota,1049458000,1049458000
